time,consumption_power
2024-05-13 11:13:31.698,660.000000000
2024-05-13 11:13:34.199,699.000000000
2024-05-13 11:13:36.699,665.000000000
2024-05-13 11:13:39.199,667.000000000
2024-05-13 11:13:41.698,700.000000000
2024-05-13 11:13:44.199,688.000000000
2024-05-13 11:13:46.698,659.000000000
2024-05-13 11:13:49.197,661.000000000
2024-05-13 11:13:51.696,653.000000000
2024-05-13 11:13:54.197,672.000000000
2024-05-13 11:13:56.697,650.000000000
2024-05-13 11:13:59.197,678.000000000
2024-05-13 11:14:01.696,672.000000000
2024-05-13 11:14:04.196,694.000000000
2024-05-13 11:14:06.695,690.000000000
2024-05-13 11:14:09.195,715.000000000
2024-05-13 11:14:11.695,668.000000000
2024-05-13 11:14:14.197,687.000000000
2024-05-13 11:14:16.697,667.000000000
2024-05-13 11:14:19.196,707.000000000
2024-05-13 11:14:21.696,695.000000000
2024-05-13 11:14:24.195,707.000000000
2024-05-13 11:14:26.696,662.000000000
2024-05-13 11:14:29.196,665.000000000
2024-05-13 11:14:31.696,706.000000000
2024-05-13 11:14:34.195,689.000000000
2024-05-13 11:14:36.694,689.000000000
2024-05-13 11:14:39.194,684.000000000
2024-05-13 11:14:41.694,719.000000000
2024-05-13 11:14:44.195,704.000000000
2024-05-13 11:14:46.694,705.000000000
2024-05-13 11:14:49.194,685.000000000
2024-05-13 11:14:51.692,695.000000000
2024-05-13 11:14:54.194,715.000000000
2024-05-13 11:14:56.693,680.000000000
2024-05-13 11:14:59.192,681.000000000
2024-05-13 11:15:01.692,702.000000000
2024-05-13 11:15:04.192,681.000000000
2024-05-13 11:15:06.694,670.000000000
2024-05-13 11:15:09.194,677.000000000
2024-05-13 11:15:11.693,675.000000000
2024-05-13 11:15:14.193,673.000000000
2024-05-13 11:15:16.692,679.000000000
2024-05-13 11:15:19.193,684.000000000
2024-05-13 11:15:21.696,673.000000000
2024-05-13 11:15:24.197,662.000000000
2024-05-13 11:15:26.696,662.000000000
2024-05-13 11:15:29.196,672.000000000
2024-05-13 11:15:31.695,664.000000000
2024-05-13 11:15:34.195,664.000000000
2024-05-13 11:15:36.695,661.000000000
2024-05-13 11:15:39.194,657.000000000
2024-05-13 11:15:41.694,668.000000000
2024-05-13 11:15:44.194,664.000000000
2024-05-13 11:15:46.693,669.000000000
2024-05-13 11:15:49.193,670.000000000
2024-05-13 11:15:51.692,660.000000000
2024-05-13 11:15:54.192,680.000000000
2024-05-13 11:15:56.691,672.000000000
2024-05-13 11:15:59.190,659.000000000
2024-05-13 11:16:01.703,667.000000000
2024-05-13 11:16:04.203,665.000000000
2024-05-13 11:16:06.715,652.000000000
2024-05-13 11:16:09.214,689.000000000
2024-05-13 11:16:11.713,655.000000000
2024-05-13 11:16:14.213,674.000000000
2024-05-13 11:16:16.712,663.000000000
2024-05-13 11:16:19.213,664.000000000
2024-05-13 11:16:21.713,652.000000000
2024-05-13 11:16:24.212,656.000000000
2024-05-13 11:16:26.714,675.000000000
2024-05-13 11:16:29.214,663.000000000
2024-05-13 11:16:31.715,672.000000000
2024-05-13 11:16:34.214,673.000000000
2024-05-13 11:16:36.721,660.000000000
2024-05-13 11:16:39.220,672.000000000
2024-05-13 11:16:41.720,673.000000000
2024-05-13 11:16:44.219,676.000000000
2024-05-13 11:16:46.720,665.000000000
2024-05-13 11:16:49.219,660.000000000
2024-05-13 11:16:51.733,661.000000000
2024-05-13 11:16:54.233,658.000000000
2024-05-13 11:16:56.732,662.000000000
2024-05-13 11:16:59.231,666.000000000
2024-05-13 11:17:01.732,666.000000000
2024-05-13 11:17:04.231,660.000000000
2024-05-13 11:17:06.731,666.000000000
2024-05-13 11:17:09.231,655.000000000
2024-05-13 11:17:11.730,662.000000000
2024-05-13 11:17:14.231,702.000000000
2024-05-13 11:17:16.731,664.000000000
2024-05-13 11:17:19.231,669.000000000
2024-05-13 11:17:21.745,673.000000000
2024-05-13 11:17:24.245,662.000000000
2024-05-13 11:17:26.745,660.000000000
2024-05-13 11:17:29.245,697.000000000
2024-05-13 11:17:31.745,679.000000000
2024-05-13 11:17:34.245,671.000000000
2024-05-13 11:17:36.744,660.000000000
2024-05-13 11:17:39.243,666.000000000
2024-05-13 11:17:41.746,678.000000000
2024-05-13 11:17:44.246,664.000000000
2024-05-13 11:17:46.747,680.000000000
2024-05-13 11:17:49.246,675.000000000
2024-05-13 11:17:51.745,672.000000000
2024-05-13 11:17:54.284,665.000000000
2024-05-13 11:17:56.783,658.000000000
2024-05-13 11:17:59.283,671.000000000
2024-05-13 11:18:01.784,669.000000000
2024-05-13 11:18:04.285,667.000000000
2024-05-13 11:18:06.785,673.000000000
2024-05-13 11:18:09.285,689.000000000
2024-05-13 11:18:11.784,668.000000000
2024-05-13 11:18:14.284,659.000000000
2024-05-13 11:18:16.783,668.000000000
2024-05-13 11:18:19.283,681.000000000
2024-05-13 11:18:21.790,676.000000000
2024-05-13 11:18:24.290,678.000000000
2024-05-13 11:18:26.790,671.000000000
2024-05-13 11:18:29.289,682.000000000
2024-05-13 11:18:31.789,687.000000000
2024-05-13 11:18:34.288,669.000000000
2024-05-13 11:18:36.789,679.000000000
2024-05-13 11:18:39.290,669.000000000
2024-05-13 11:18:41.789,669.000000000
2024-05-13 11:18:44.288,686.000000000
2024-05-13 11:18:46.787,679.000000000
2024-05-13 11:18:49.289,672.000000000
2024-05-13 11:18:51.789,669.000000000
2024-05-13 11:18:54.289,655.000000000
2024-05-13 11:18:56.788,680.000000000
2024-05-13 11:18:59.288,678.000000000
2024-05-13 11:19:01.788,670.000000000
2024-05-13 11:19:04.287,683.000000000
2024-05-13 11:19:06.788,679.000000000
2024-05-13 11:19:09.286,692.000000000
2024-05-13 11:19:11.787,672.000000000
2024-05-13 11:19:14.286,679.000000000
2024-05-13 11:19:16.787,678.000000000
2024-05-13 11:19:19.287,678.000000000
2024-05-13 11:19:21.787,674.000000000
2024-05-13 11:19:24.287,676.000000000
2024-05-13 11:19:26.787,683.000000000
2024-05-13 11:19:29.286,674.000000000
2024-05-13 11:19:31.785,678.000000000
2024-05-13 11:19:34.285,682.000000000
2024-05-13 11:19:36.785,669.000000000
2024-05-13 11:19:39.285,673.000000000
2024-05-13 11:19:41.785,673.000000000
2024-05-13 11:19:44.284,681.000000000
2024-05-13 11:19:46.784,672.000000000
2024-05-13 11:19:49.283,697.000000000
2024-05-13 11:19:51.782,677.000000000
2024-05-13 11:19:54.282,668.000000000
2024-05-13 11:19:56.781,694.000000000
2024-05-13 11:19:59.282,668.000000000
2024-05-13 11:20:01.782,692.000000000
2024-05-13 11:20:04.282,672.000000000
2024-05-13 11:20:06.783,683.000000000
2024-05-13 11:20:09.285,682.000000000
2024-05-13 11:20:11.785,668.000000000
2024-05-13 11:20:14.284,704.000000000
2024-05-13 11:20:16.795,708.000000000
2024-05-13 11:20:19.294,711.000000000
2024-05-13 11:20:21.797,705.000000000
2024-05-13 11:20:24.297,717.000000000
2024-05-13 11:20:26.800,723.000000000
2024-05-13 11:20:29.299,718.000000000
2024-05-13 11:20:31.799,705.000000000
2024-05-13 11:20:34.299,707.000000000
2024-05-13 11:20:36.799,722.000000000
2024-05-13 11:20:39.298,729.000000000
2024-05-13 11:20:41.800,705.000000000
2024-05-13 11:20:44.299,712.000000000
2024-05-13 11:20:46.799,702.000000000
2024-05-13 11:20:49.298,706.000000000
2024-05-13 11:20:51.798,702.000000000
2024-05-13 11:20:54.299,714.000000000
2024-05-13 11:20:56.799,693.000000000
2024-05-13 11:20:59.299,702.000000000
2024-05-13 11:21:01.801,714.000000000
2024-05-13 11:21:04.300,708.000000000
2024-05-13 11:21:06.804,721.000000000
2024-05-13 11:21:09.303,737.000000000
2024-05-13 11:21:11.805,711.000000000
2024-05-13 11:21:14.305,713.000000000
2024-05-13 11:21:16.805,722.000000000
2024-05-13 11:21:19.304,709.000000000
2024-05-13 11:21:21.805,717.000000000
2024-05-13 11:21:24.305,714.000000000
2024-05-13 11:21:26.805,716.000000000
2024-05-13 11:21:29.305,702.000000000
2024-05-13 11:21:31.805,703.000000000
2024-05-13 11:21:34.305,712.000000000
2024-05-13 11:21:36.804,729.000000000
2024-05-13 11:21:39.303,702.000000000
2024-05-13 11:21:41.804,709.000000000
2024-05-13 11:21:44.304,702.000000000
2024-05-13 11:21:46.803,719.000000000
2024-05-13 11:21:49.303,711.000000000
2024-05-13 11:21:51.803,718.000000000
2024-05-13 11:21:54.303,707.000000000
2024-05-13 11:21:56.802,710.000000000
2024-05-13 11:21:59.301,714.000000000
2024-05-13 11:22:01.801,720.000000000
2024-05-13 11:22:04.302,731.000000000
2024-05-13 11:22:06.802,723.000000000
2024-05-13 11:22:09.302,716.000000000
2024-05-13 11:22:11.801,714.000000000
2024-05-13 11:22:14.302,714.000000000
2024-05-13 11:22:16.801,708.000000000
2024-05-13 11:22:19.301,718.000000000
2024-05-13 11:22:21.801,703.000000000
2024-05-13 11:22:24.301,701.000000000
2024-05-13 11:22:26.801,700.000000000
2024-05-13 11:22:29.305,700.000000000
2024-05-13 11:22:31.808,691.000000000
2024-05-13 11:22:34.308,695.000000000
2024-05-13 11:22:36.808,710.000000000
2024-05-13 11:22:39.309,701.000000000
2024-05-13 11:22:41.808,703.000000000
2024-05-13 11:22:44.308,710.000000000
2024-05-13 11:22:46.807,733.000000000
2024-05-13 11:22:49.307,704.000000000
2024-05-13 11:22:51.806,719.000000000
2024-05-13 11:22:54.305,702.000000000
2024-05-13 11:22:56.805,693.000000000
2024-05-13 11:22:59.307,716.000000000
2024-05-13 11:23:01.806,693.000000000
2024-05-13 11:23:04.306,726.000000000
2024-05-13 11:23:06.806,700.000000000
2024-05-13 11:23:09.305,699.000000000
2024-05-13 11:23:11.805,706.000000000
2024-05-13 11:23:14.304,708.000000000
2024-05-13 11:23:16.804,718.000000000
2024-05-13 11:23:19.304,694.000000000
2024-05-13 11:23:21.804,695.000000000
2024-05-13 11:23:24.303,711.000000000
2024-05-13 11:23:26.803,705.000000000
2024-05-13 11:23:29.304,697.000000000
2024-05-13 11:23:31.804,710.000000000
2024-05-13 11:23:34.303,729.000000000
2024-05-13 11:23:36.802,709.000000000
2024-05-13 11:23:39.301,714.000000000
2024-05-13 11:23:41.800,693.000000000
2024-05-13 11:23:44.299,688.000000000
2024-05-13 11:23:46.799,697.000000000
2024-05-13 11:23:49.298,690.000000000
2024-05-13 11:23:51.798,698.000000000
2024-05-13 11:23:54.298,708.000000000
2024-05-13 11:23:56.799,704.000000000
2024-05-13 11:23:59.299,702.000000000
2024-05-13 11:24:01.800,691.000000000
2024-05-13 11:24:04.299,715.000000000
2024-05-13 11:24:06.807,698.000000000
2024-05-13 11:24:09.308,696.000000000
2024-05-13 11:24:11.806,686.000000000
2024-05-13 11:24:14.307,706.000000000
2024-05-13 11:24:16.806,704.000000000
2024-05-13 11:24:19.307,688.000000000
2024-05-13 11:24:21.808,689.000000000
2024-05-13 11:24:24.307,700.000000000
2024-05-13 11:24:26.808,705.000000000
2024-05-13 11:24:29.309,697.000000000
2024-05-13 11:24:31.809,701.000000000
2024-05-13 11:24:34.310,694.000000000
2024-05-13 11:24:36.810,702.000000000
2024-05-13 11:24:39.309,702.000000000
2024-05-13 11:24:41.809,707.000000000
2024-05-13 11:24:44.308,716.000000000
2024-05-13 11:24:46.808,706.000000000
2024-05-13 11:24:49.308,715.000000000
2024-05-13 11:24:51.809,707.000000000
2024-05-13 11:24:54.308,714.000000000
2024-05-13 11:24:56.808,712.000000000
2024-05-13 11:24:59.307,703.000000000
2024-05-13 11:25:01.811,708.000000000
2024-05-13 11:25:04.311,704.000000000
2024-05-13 11:25:06.815,705.000000000
2024-05-13 11:25:09.314,701.000000000
2024-05-13 11:25:11.815,708.000000000
2024-05-13 11:25:14.314,706.000000000
2024-05-13 11:25:16.814,710.000000000
2024-05-13 11:25:19.313,717.000000000
2024-05-13 11:25:21.814,704.000000000
2024-05-13 11:25:24.313,710.000000000
2024-05-13 11:25:26.813,690.000000000
2024-05-13 11:25:29.312,707.000000000
2024-05-13 11:25:31.814,690.000000000
2024-05-13 11:25:34.315,717.000000000
2024-05-13 11:25:36.815,709.000000000
2024-05-13 11:25:39.314,735.000000000
2024-05-13 11:25:41.816,700.000000000
2024-05-13 11:25:44.316,702.000000000
2024-05-13 11:25:46.815,737.000000000
2024-05-13 11:25:49.316,703.000000000
2024-05-13 11:25:51.816,704.000000000
2024-05-13 11:25:54.315,708.000000000
2024-05-13 11:25:56.814,715.000000000
2024-05-13 11:25:59.314,691.000000000
2024-05-13 11:26:01.815,708.000000000
2024-05-13 11:26:04.315,717.000000000
2024-05-13 11:26:06.815,700.000000000
2024-05-13 11:26:09.315,714.000000000
2024-05-13 11:26:11.814,724.000000000
2024-05-13 11:26:14.314,727.000000000
2024-05-13 11:26:16.815,722.000000000
2024-05-13 11:26:19.314,723.000000000
2024-05-13 11:26:21.815,703.000000000
2024-05-13 11:26:24.314,704.000000000
2024-05-13 11:26:26.815,709.000000000
2024-05-13 11:26:29.314,705.000000000
2024-05-13 11:26:31.817,705.000000000
2024-05-13 11:26:34.318,698.000000000
2024-05-13 11:26:36.817,709.000000000
2024-05-13 11:26:39.316,713.000000000
2024-05-13 11:26:41.816,706.000000000
2024-05-13 11:26:44.316,721.000000000
2024-05-13 11:26:46.815,703.000000000
2024-05-13 11:26:49.316,720.000000000
2024-05-13 11:26:51.816,710.000000000
2024-05-13 11:26:54.316,712.000000000
2024-05-13 11:26:56.815,714.000000000
2024-05-13 11:26:59.316,688.000000000
2024-05-13 11:27:01.816,704.000000000
2024-05-13 11:27:04.315,720.000000000
2024-05-13 11:27:06.814,710.000000000
2024-05-13 11:27:09.314,692.000000000
2024-05-13 11:27:11.814,700.000000000
2024-05-13 11:27:14.314,705.000000000
2024-05-13 11:27:16.814,729.000000000
2024-05-13 11:27:19.313,699.000000000
2024-05-13 11:27:21.812,702.000000000
2024-05-13 11:27:24.312,714.000000000
2024-05-13 11:27:26.812,713.000000000
2024-05-13 11:27:29.312,697.000000000
2024-05-13 11:27:31.860,726.000000000
2024-05-13 11:27:34.358,725.000000000
2024-05-13 11:27:36.859,718.000000000
2024-05-13 11:27:39.359,708.000000000
2024-05-13 11:27:41.860,711.000000000
2024-05-13 11:27:44.359,702.000000000
2024-05-13 11:27:46.858,716.000000000
2024-05-13 11:27:49.358,708.000000000
2024-05-13 11:27:51.859,719.000000000
2024-05-13 11:27:54.360,711.000000000
2024-05-13 11:27:56.859,713.000000000
2024-05-13 11:27:59.360,710.000000000
2024-05-13 11:28:01.859,714.000000000
2024-05-13 11:28:04.360,719.000000000
2024-05-13 11:28:06.860,703.000000000
2024-05-13 11:28:09.360,700.000000000
2024-05-13 11:28:11.859,700.000000000
2024-05-13 11:28:14.360,727.000000000
2024-05-13 11:28:16.858,710.000000000
2024-05-13 11:28:19.359,721.000000000
2024-05-13 11:28:21.859,690.000000000
2024-05-13 11:28:24.358,700.000000000
2024-05-13 11:28:26.858,698.000000000
2024-05-13 11:28:29.357,691.000000000
2024-05-13 11:28:31.856,710.000000000
2024-05-13 11:28:34.356,696.000000000
2024-05-13 11:28:36.858,693.000000000
2024-05-13 11:28:39.358,688.000000000
2024-05-13 11:28:41.858,684.000000000
2024-05-13 11:28:44.358,687.000000000
2024-05-13 11:28:46.858,713.000000000
2024-05-13 11:28:49.359,695.000000000
2024-05-13 11:28:51.857,704.000000000
2024-05-13 11:28:54.360,697.000000000
2024-05-13 11:28:56.861,693.000000000
2024-05-13 11:28:59.361,688.000000000
2024-05-13 11:29:01.860,696.000000000
2024-05-13 11:29:04.359,706.000000000
2024-05-13 11:29:06.858,715.000000000
2024-05-13 11:29:09.357,717.000000000
2024-05-13 11:29:11.856,706.000000000
2024-05-13 11:29:14.355,715.000000000
2024-05-13 11:29:16.855,683.000000000
2024-05-13 11:29:19.356,705.000000000
2024-05-13 11:29:21.855,706.000000000
2024-05-13 11:29:24.356,692.000000000
2024-05-13 11:29:26.856,685.000000000
2024-05-13 11:29:29.355,689.000000000
2024-05-13 11:29:31.855,694.000000000
2024-05-13 11:29:34.354,719.000000000
2024-05-13 11:29:36.853,703.000000000
2024-05-13 11:29:39.353,704.000000000
2024-05-13 11:29:41.853,694.000000000
2024-05-13 11:29:44.353,694.000000000
2024-05-13 11:29:46.852,708.000000000
2024-05-13 11:29:49.351,723.000000000
2024-05-13 11:29:51.851,714.000000000
2024-05-13 11:29:54.351,734.000000000
2024-05-13 11:29:56.850,708.000000000
2024-05-13 11:29:59.350,723.000000000
2024-05-13 11:30:01.851,708.000000000
2024-05-13 11:30:04.351,709.000000000
2024-05-13 11:30:06.867,721.000000000
2024-05-13 11:30:09.367,702.000000000
2024-05-13 11:30:11.867,722.000000000
2024-05-13 11:30:14.368,749.000000000
2024-05-13 11:30:16.868,729.000000000
2024-05-13 11:30:19.367,732.000000000
2024-05-13 11:30:21.867,701.000000000
2024-05-13 11:30:24.366,695.000000000
2024-05-13 11:30:26.866,694.000000000
2024-05-13 11:30:29.365,745.000000000
2024-05-13 11:30:31.865,721.000000000
2024-05-13 11:30:34.364,722.000000000
2024-05-13 11:30:36.864,727.000000000
2024-05-13 11:30:39.363,744.000000000
2024-05-13 11:30:41.864,730.000000000
2024-05-13 11:30:44.363,722.000000000
2024-05-13 11:30:46.862,705.000000000
2024-05-13 11:30:49.363,716.000000000
2024-05-13 11:30:51.865,683.000000000
2024-05-13 11:30:54.364,733.000000000
2024-05-13 11:30:56.863,712.000000000
2024-05-13 11:30:59.362,716.000000000
2024-05-13 11:31:01.862,702.000000000
2024-05-13 11:31:04.363,725.000000000
2024-05-13 11:31:06.863,714.000000000
2024-05-13 11:31:09.362,741.000000000
2024-05-13 11:31:11.861,696.000000000
2024-05-13 11:31:14.362,705.000000000
2024-05-13 11:31:16.861,714.000000000
2024-05-13 11:31:19.360,709.000000000
2024-05-13 11:31:21.859,703.000000000
2024-05-13 11:31:24.359,707.000000000
2024-05-13 11:31:26.860,705.000000000
2024-05-13 11:31:29.359,685.000000000
2024-05-13 11:31:31.858,681.000000000
2024-05-13 11:31:34.357,706.000000000
2024-05-13 11:31:36.856,703.000000000
2024-05-13 11:31:39.356,693.000000000
2024-05-13 11:31:41.857,693.000000000
2024-05-13 11:31:44.357,701.000000000
2024-05-13 11:31:46.857,713.000000000
2024-05-13 11:31:49.356,700.000000000
2024-05-13 11:31:51.857,698.000000000
2024-05-13 11:31:54.356,698.000000000
2024-05-13 11:31:56.856,689.000000000
2024-05-13 11:31:59.356,685.000000000
2024-05-13 11:32:01.857,711.000000000
2024-05-13 11:32:04.358,703.000000000
2024-05-13 11:32:06.857,709.000000000
2024-05-13 11:32:09.357,705.000000000
2024-05-13 11:32:11.857,704.000000000
2024-05-13 11:32:14.357,721.000000000
2024-05-13 11:32:16.855,718.000000000
2024-05-13 11:32:19.355,712.000000000
2024-05-13 11:32:21.856,702.000000000
2024-05-13 11:32:24.357,703.000000000
2024-05-13 11:32:26.856,709.000000000
2024-05-13 11:32:29.356,701.000000000
2024-05-13 11:32:31.855,716.000000000
2024-05-13 11:32:34.354,680.000000000
2024-05-13 11:32:36.854,723.000000000
2024-05-13 11:32:39.353,702.000000000
2024-05-13 11:32:41.853,690.000000000
2024-05-13 11:32:44.352,704.000000000
2024-05-13 11:32:46.851,689.000000000
2024-05-13 11:32:49.351,704.000000000
2024-05-13 11:32:51.852,696.000000000
2024-05-13 11:32:54.351,722.000000000
2024-05-13 11:32:56.852,695.000000000
2024-05-13 11:32:59.351,686.000000000
2024-05-13 11:33:01.851,695.000000000
2024-05-13 11:33:04.352,706.000000000
2024-05-13 11:33:06.851,681.000000000
2024-05-13 11:33:09.351,703.000000000
2024-05-13 11:33:11.850,698.000000000
2024-05-13 11:33:14.350,716.000000000
2024-05-13 11:33:16.848,692.000000000
2024-05-13 11:33:19.348,681.000000000
2024-05-13 11:33:21.847,671.000000000
2024-05-13 11:33:24.348,686.000000000
2024-05-13 11:33:26.847,696.000000000
2024-05-13 11:33:29.346,702.000000000
2024-05-13 11:33:31.845,702.000000000
2024-05-13 11:33:34.347,703.000000000
2024-05-13 11:33:36.848,694.000000000
2024-05-13 11:33:39.348,703.000000000
2024-05-13 11:33:41.848,695.000000000
2024-05-13 11:33:44.349,706.000000000
2024-05-13 11:33:46.848,713.000000000
2024-05-13 11:33:49.348,706.000000000
2024-05-13 11:33:51.847,688.000000000
2024-05-13 11:33:54.353,683.000000000
2024-05-13 11:33:56.853,701.000000000
2024-05-13 11:33:59.353,683.000000000
2024-05-13 11:34:01.852,686.000000000
2024-05-13 11:34:04.351,695.000000000
2024-05-13 11:34:06.851,677.000000000
2024-05-13 11:34:09.351,685.000000000
2024-05-13 11:34:11.851,695.000000000
2024-05-13 11:34:14.351,719.000000000
2024-05-13 11:34:16.851,700.000000000
2024-05-13 11:34:19.350,671.000000000
2024-05-13 11:34:21.849,672.000000000
2024-05-13 11:34:24.349,695.000000000
2024-05-13 11:34:26.848,709.000000000
2024-05-13 11:34:29.350,686.000000000
2024-05-13 11:34:31.850,682.000000000
2024-05-13 11:34:34.349,697.000000000
2024-05-13 11:34:36.850,701.000000000
2024-05-13 11:34:39.349,690.000000000
2024-05-13 11:34:41.850,681.000000000
2024-05-13 11:34:44.351,683.000000000
2024-05-13 11:34:46.850,722.000000000
2024-05-13 11:34:49.349,718.000000000
2024-05-13 11:34:51.848,703.000000000
2024-05-13 11:34:54.350,710.000000000
2024-05-13 11:34:56.850,700.000000000
2024-05-13 11:34:59.350,713.000000000
2024-05-13 11:35:01.851,692.000000000
2024-05-13 11:35:04.351,701.000000000
2024-05-13 11:35:06.850,687.000000000
2024-05-13 11:35:09.351,685.000000000
2024-05-13 11:35:11.850,686.000000000
2024-05-13 11:35:14.350,683.000000000
2024-05-13 11:35:16.849,698.000000000
2024-05-13 11:35:19.349,714.000000000
2024-05-13 11:35:21.849,720.000000000
2024-05-13 11:35:24.351,712.000000000
2024-05-13 11:35:26.851,698.000000000
2024-05-13 11:35:29.351,726.000000000
2024-05-13 11:35:31.850,696.000000000
2024-05-13 11:35:34.349,704.000000000
2024-05-13 11:35:36.850,698.000000000
2024-05-13 11:35:39.353,689.000000000
2024-05-13 11:35:41.852,692.000000000
2024-05-13 11:35:44.352,701.000000000
2024-05-13 11:35:46.851,702.000000000
2024-05-13 11:35:49.351,696.000000000
2024-05-13 11:35:51.852,677.000000000
2024-05-13 11:35:54.574,704.000000000
2024-05-13 11:35:57.074,702.000000000
2024-05-13 11:35:59.573,674.000000000
2024-05-13 11:36:02.073,699.000000000
2024-05-13 11:36:04.572,701.000000000
2024-05-13 11:36:07.073,721.000000000
2024-05-13 11:36:09.572,691.000000000
2024-05-13 11:36:12.075,691.000000000
2024-05-13 11:36:14.575,711.000000000
2024-05-13 11:36:17.077,709.000000000
2024-05-13 11:36:19.577,694.000000000
2024-05-13 11:36:22.078,705.000000000
2024-05-13 11:36:24.577,727.000000000
2024-05-13 11:36:27.078,723.000000000
2024-05-13 11:36:29.577,672.000000000
2024-05-13 11:36:32.077,703.000000000
2024-05-13 11:36:34.577,698.000000000
2024-05-13 11:36:37.076,673.000000000
2024-05-13 11:36:39.576,707.000000000
2024-05-13 11:36:42.075,680.000000000
2024-05-13 11:36:44.576,705.000000000
2024-05-13 11:36:47.076,693.000000000
2024-05-13 11:36:49.575,688.000000000
2024-05-13 11:36:52.075,709.000000000
2024-05-13 11:36:54.575,684.000000000
2024-05-13 11:36:57.074,694.000000000
2024-05-13 11:36:59.575,706.000000000
2024-05-13 11:37:02.075,683.000000000
2024-05-13 11:37:04.575,714.000000000
2024-05-13 11:37:07.076,681.000000000
2024-05-13 11:37:09.575,700.000000000
2024-05-13 11:37:12.074,689.000000000
2024-05-13 11:37:14.573,698.000000000
2024-05-13 11:37:17.073,714.000000000
2024-05-13 11:37:19.574,707.000000000
2024-05-13 11:37:22.073,687.000000000
2024-05-13 11:37:24.573,731.000000000
2024-05-13 11:37:27.073,689.000000000
2024-05-13 11:37:29.572,678.000000000
2024-05-13 11:37:32.072,681.000000000
2024-05-13 11:37:34.571,716.000000000
2024-05-13 11:37:37.071,702.000000000
2024-05-13 11:37:39.570,681.000000000
2024-05-13 11:37:42.071,692.000000000
2024-05-13 11:37:44.571,681.000000000
2024-05-13 11:37:47.070,702.000000000
2024-05-13 11:37:49.570,711.000000000
2024-05-13 11:37:52.071,713.000000000
2024-05-13 11:37:54.571,693.000000000
2024-05-13 11:37:57.070,695.000000000
2024-05-13 11:37:59.569,681.000000000
2024-05-13 11:38:02.069,688.000000000
2024-05-13 11:38:04.583,691.000000000
2024-05-13 11:38:07.086,684.000000000
2024-05-13 11:38:09.586,709.000000000
2024-05-13 11:38:12.086,713.000000000
2024-05-13 11:38:14.587,705.000000000
2024-05-13 11:38:17.087,695.000000000
2024-05-13 11:38:19.587,698.000000000
2024-05-13 11:38:22.087,696.000000000
2024-05-13 11:38:24.587,690.000000000
2024-05-13 11:38:27.087,683.000000000
2024-05-13 11:38:29.587,681.000000000
2024-05-13 11:38:32.086,700.000000000
2024-05-13 11:38:34.585,690.000000000
2024-05-13 11:38:37.086,710.000000000
2024-05-13 11:38:39.586,701.000000000
2024-05-13 11:38:42.087,712.000000000
2024-05-13 11:38:44.587,718.000000000
2024-05-13 11:38:47.087,697.000000000
2024-05-13 11:38:49.586,708.000000000
2024-05-13 11:38:52.086,692.000000000
2024-05-13 11:38:54.587,700.000000000
2024-05-13 11:38:57.088,691.000000000
2024-05-13 11:38:59.588,697.000000000
2024-05-13 11:39:02.087,692.000000000
2024-05-13 11:39:04.587,694.000000000
2024-05-13 11:39:07.086,710.000000000
2024-05-13 11:39:09.586,710.000000000
2024-05-13 11:39:12.086,691.000000000
2024-05-13 11:39:14.585,713.000000000
2024-05-13 11:39:17.084,694.000000000
2024-05-13 11:39:19.585,708.000000000
2024-05-13 11:39:22.085,714.000000000
2024-05-13 11:39:24.585,719.000000000
2024-05-13 11:39:27.084,687.000000000
2024-05-13 11:39:29.587,708.000000000
2024-05-13 11:39:32.087,699.000000000
2024-05-13 11:39:34.596,711.000000000
2024-05-13 11:39:37.096,701.000000000
2024-05-13 11:39:39.597,692.000000000
2024-05-13 11:39:42.096,676.000000000
2024-05-13 11:39:44.596,699.000000000
2024-05-13 11:39:47.095,708.000000000
2024-05-13 11:39:49.597,706.000000000
2024-05-13 11:39:52.096,697.000000000
2024-05-13 11:39:54.599,708.000000000
2024-05-13 11:39:57.099,687.000000000
2024-05-13 11:39:59.598,681.000000000
2024-05-13 11:40:02.099,702.000000000
2024-05-13 11:40:04.600,723.000000000
2024-05-13 11:40:07.105,701.000000000
2024-05-13 11:40:09.606,695.000000000
2024-05-13 11:40:12.105,677.000000000
2024-05-13 11:40:14.604,702.000000000
2024-05-13 11:40:17.105,688.000000000
2024-05-13 11:40:19.605,704.000000000
2024-05-13 11:40:22.105,687.000000000
2024-05-13 11:40:24.605,703.000000000
2024-05-13 11:40:27.104,707.000000000
2024-05-13 11:40:29.603,700.000000000
2024-05-13 11:40:32.103,692.000000000
2024-05-13 11:40:34.602,703.000000000
2024-05-13 11:40:37.103,691.000000000
2024-05-13 11:40:39.603,705.000000000
2024-05-13 11:40:42.103,686.000000000
2024-05-13 11:40:44.603,703.000000000
2024-05-13 11:40:47.103,692.000000000
2024-05-13 11:40:49.602,691.000000000
2024-05-13 11:40:52.104,692.000000000
2024-05-13 11:40:54.737,684.000000000
2024-05-13 11:40:57.236,680.000000000
2024-05-13 11:40:59.739,686.000000000
2024-05-13 11:41:02.238,691.000000000
2024-05-13 11:41:04.737,700.000000000
2024-05-13 11:41:07.236,690.000000000
2024-05-13 11:41:09.735,706.000000000
2024-05-13 11:41:12.235,690.000000000
2024-05-13 11:41:14.735,693.000000000
